major_code,major_group,submajor_code,submajor_group,minor_code,minor_group,unit_code,unit_group,occupation_code,occupation_group,skill_level,is_essential
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",225,"Sales, Marketing and Public Relations Professionals",2251,Advertising and Marketing Professionals,225113,Marketing Specialist,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",225,"Sales, Marketing and Public Relations Professionals",2252,ICT Sales Professionals,225211,ICT Account Manager,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",225,"Sales, Marketing and Public Relations Professionals",2252,ICT Sales Professionals,225212,ICT Business Development Manager,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",225,"Sales, Marketing and Public Relations Professionals",2252,ICT Sales Professionals,225213,ICT Sales Representative,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",225,"Sales, Marketing and Public Relations Professionals",2253,Public Relations Professionals,225311,Public Relations Professional,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",225,"Sales, Marketing and Public Relations Professionals",2254,Technical Sales Representatives,225411,Sales Representative (Industrial Products),1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",225,"Sales, Marketing and Public Relations Professionals",2254,Technical Sales Representatives,225412,Sales Representative (Medical and Pharmaceutical Products),1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",225,"Sales, Marketing and Public Relations Professionals",2254,Technical Sales Representatives,225499,Technical Sales Representatives nec,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2311,Air Transport Professionals,231111,Aeroplane Pilot,1,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2311,Air Transport Professionals,231112,Air Traffic Controller,1,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2311,Air Transport Professionals,231113,Flying Instructor,1,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2311,Air Transport Professionals,231114,Helicopter Pilot,1,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2311,Air Transport Professionals,231199,Air Transport Professionals nec,1,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2312,Marine Transport Professionals,231211,Master Fisher,2,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2312,Marine Transport Professionals,231212,Ship's Engineer,2,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2312,Marine Transport Professionals,231213,Ship's Master,2,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2312,Marine Transport Professionals,231214,Ship's Officer,2,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2312,Marine Transport Professionals,231215,Marine Surveyor,2,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",231,Air and Marine Transport Professionals,2312,Marine Transport Professionals,231299,Marine Transport Professionals nec,2,TRUE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2321,Architects and Landscape Architects,232111,Architect,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2321,Architects and Landscape Architects,232112,Landscape Architect,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2322,Surveyors and Spatial Scientists,232211,code retired (ANZSCO Revision 1),,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2322,Surveyors and Spatial Scientists,232212,Surveyor,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2322,Surveyors and Spatial Scientists,232213,Cartographer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2322,Surveyors and Spatial Scientists,232214,Other Spatial Scientist,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2323,"Fashion, Industrial and Jewellery Designers",232311,Fashion Designer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2323,"Fashion, Industrial and Jewellery Designers",232312,Industrial Designer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2323,"Fashion, Industrial and Jewellery Designers",232313,Jewellery Designer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2324,"Graphic and Web Designers, and Illustrators",232411,Graphic Designer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2324,"Graphic and Web Designers, and Illustrators",232412,Illustrator,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2324,"Graphic and Web Designers, and Illustrators",232413,Multimedia Designer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2324,"Graphic and Web Designers, and Illustrators",232414,Web Designer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2325,Interior Designers,232511,Interior Designer,2,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",232,"Architects, Designers, Planners and Surveyors",2326,Urban and Regional Planners,232611,Urban and Regional Planner,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2331,Chemical and Materials Engineers,233111,Chemical Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2331,Chemical and Materials Engineers,233112,Materials Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2332,Civil Engineering Professionals,233211,Civil Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2332,Civil Engineering Professionals,233212,Geotechnical Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2332,Civil Engineering Professionals,233213,Quantity Surveyor,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2332,Civil Engineering Professionals,233214,Structural Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2332,Civil Engineering Professionals,233215,Transport Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2333,Electrical Engineers,233311,Electrical Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2334,Electronics Engineers,233411,Electronics Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2335,"Industrial, Mechanical and Production Engineers",233511,Industrial Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2335,"Industrial, Mechanical and Production Engineers",233512,Mechanical Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2335,"Industrial, Mechanical and Production Engineers",233513,Production or Plant Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2336,Mining Engineers,233611,Mining Engineer (excluding Petroleum),1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2336,Mining Engineers,233612,Petroleum Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2339,Other Engineering Professionals,233911,Aeronautical Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2339,Other Engineering Professionals,233912,Agricultural Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2339,Other Engineering Professionals,233913,Biomedical Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2339,Other Engineering Professionals,233914,Engineering Technologist,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2339,Other Engineering Professionals,233915,Environmental Engineer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2339,Other Engineering Professionals,233916,Naval Architect \ Marine Designer,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",233,Engineering Professionals,2339,Other Engineering Professionals,233999,Engineering Professionals nec,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",234,Natural and Physical Science Professionals,2341,Agricultural and Forestry Scientists,234111,Agricultural Consultant,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",234,Natural and Physical Science Professionals,2341,Agricultural and Forestry Scientists,234112,Agricultural Scientist,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",234,Natural and Physical Science Professionals,2341,Agricultural and Forestry Scientists,234113,Forester \ Forest Scientist,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",234,Natural and Physical Science Professionals,2342,"Chemists, and Food and Wine Scientists",234211,Chemist,1,FALSE
2,PROFESSIONALS,23,"Design, Engineering, Science and Transport Professionals",234,Natural and Physical Science Professionals,2342,"Chemists, and Food and Wine Scientists",234212,Food Technologist,1,FALSE
